x,y,z
1170.99403,852.30775,0.00048
1171.57734,849.17858,0.00050
1167.10373,841.39343,0.00049
1163.99197,832.08574,0.00051
1159.06826,811.65258,0.00045
1154.56444,796.89694,0.00031
1154.85661,803.01733,0.00028
0,0,0
1137.04834,798.40236,0.00023
1141.91437,754.67577,0.00018
1154.15806,745.02078,0.00024
1137.92198,669.83052,0.00020
1122.34097,642.63930,0.00018
1102.86758,618.92763,0.00020
1082.88563,614.72478,0.00026
1062.79140,624.97019,0.00028
1076.09104,651.28118,0.00007
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1421.42967,603.21025,0.00008
1404.44984,577.92388,0.00027
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
701.23037,394.89820,0.00052
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
630.88022,266.11172,-0.00023
629.48982,213.45278,-0.00017
605.21799,205.36872,-0.00013
582.43069,194.61933,-0.00012
0,0,0
540.52666,188.37614,-0.00009
521.82558,184.36810,-0.00002
505.03521,181.34387,0.00008
485.89994,175.52162,0.00015
461.61441,166.71922,0.00019
0,0,0
168.77366,355.37352,0.00028
0,0,0
0,0,0
118.50976,424.53779,0.00045
98.40970,448.34142,0.00049
77.02562,469.31914,0.00043
64.87372,479.91619,0.00056
43.98414,508.50071,0.00057
31.64139,531.59478,0.00059
15.81228,557.99586,0.00051
0,0,0
0,0,0
0,0,0
0,0,0
-16.48760,617.69624,0.00034
-10.94378,629.50733,0.00031
0,0,0
69.28310,633.74256,0.00025
39.14952,684.82319,0.00024
59.84805,705.76547,0.00006
31.20928,740.11105,0.00015
53.27333,734.64598,0.00030
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-11.23706,766.24830,-0.00031
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
219.36616,833.77836,0.00021
30.93712,756.55726,-0.00011
0,0,0
85.34770,821.96437,0.00008
0,0,0
0,0,0
0,0,0
34.76958,741.98965,0.00014
31.48041,746.17924,0.00014
31.12787,742.83719,0.00012
26.56741,747.14554,0.00015
23.21756,749.67437,0.00021
18.04954,763.01974,0.00025
19.94933,758.20863,0.00027
15.99551,760.77022,0.00026
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
516.24687,960.32432,0.00026
522.00920,957.54360,0.00037
444.04673,883.86965,0.00025
460.92542,906.07241,0.00021
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
511.69910,954.61868,0.00027
509.66068,956.97229,0.00056
514.31734,956.69078,0.00061
513.34019,958.49426,0.00062
511.38016,958.19035,0.00061
501.29236,965.68299,0.00053
504.18549,985.95057,0.00068
558.88607,991.49624,0.00051
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
743.96564,661.00016,0.00017
772.17590,695.27370,0.00022
791.46646,733.65309,0.00024
0,0,0
797.75270,766.67130,-0.00016
768.77924,799.53675,-0.00010
780.22665,829.25687,0.00004
781.08450,855.46570,0.00012
775.90364,859.44627,0.00018
776.35672,865.50048,0.00024
775.46070,867.28040,0.00029
778.35114,866.18837,0.00025
776.18797,866.71797,0.00024
775.11372,872.49397,0.00022
774.66316,874.22515,0.00015
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
814.15913,491.90853,-0.00014
0,0,0
0,0,0
0,0,0
0,0,0
819.36029,864.88463,-0.00026
0,0,0
815.22366,881.87273,0.00006
849.76604,863.33021,0.00024
826.43629,874.68664,0.00007
821.81208,856.24931,0.00033
0,0,0
0,0,0
0,0,0
783.99382,868.89378,0.00031
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
789.71603,855.22237,0.00010
840.93018,858.03193,0.00010
828.59488,845.14155,0.00017
0,0,0
0,0,0
735.61598,568.49433,-0.00016
0,0,0
770.43125,545.28045,0.00004
0,0,0
0,0,0
0,0,0
713.91684,509.07295,-0.00014
0,0,0
719.13626,406.57225,-0.00003
0,0,0
0,0,0
959.60300,470.06393,0.00023
0,0,0
0,0,0
897.35424,414.74350,-0.00016
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
929.99485,357.96859,-0.00028
916.76588,341.86095,0.00006
941.13968,311.74107,0.00004
0,0,0
968.29868,260.64856,0.00011
1008.73695,238.01443,0.00008
1036.96152,213.56723,0.00012
0,0,0
0,0,0
0,0,0
1150.75584,145.02671,0.00020
1181.07033,134.91512,0.00039
1216.28117,128.71229,0.00038
1252.51282,125.21570,0.00035
1285.61520,128.24462,0.00033
1318.42655,131.40091,0.00030
1348.59112,136.12548,0.00029
1376.78123,142.98977,0.00029
1399.32209,152.99235,0.00028
1420.69256,163.10579,0.00030
1438.58242,175.85559,0.00018
1454.19971,188.24538,0.00014
1467.81898,201.14694,0.00002
1480.97488,218.39130,0.00025
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1485.14214,360.15280,0.00025
1492.35546,356.37175,0.00027
1501.06602,360.70303,0.00029
1506.76849,362.27029,0.00023
0,0,0
0,0,0
0,0,0
0,0,0
1438.32653,320.24922,0.00037
0,0,0
0,0,0
1484.34608,315.87797,0.00027
1490.59330,297.88887,0.00029
1500.24582,300.50991,0.00033
0,0,0
0,0,0
0,0,0
0,0,0
1522.82135,288.63264,0.00031
1546.88519,295.31948,0.00037
1564.36489,298.30523,0.00028
1576.87763,285.93464,0.00040
1581.23589,292.25478,0.00034
1590.40947,280.99498,0.00039
1602.88605,277.10417,0.00039
1609.30756,280.34439,0.00037
1612.33578,281.03804,0.00037
1622.74658,281.84769,0.00030
1634.97700,276.00291,0.00038
1643.65620,274.14994,0.00035
1643.29788,278.83710,0.00022
1652.56279,274.16780,0.00037
1659.13605,269.18295,0.00037
1668.08407,260.94742,0.00037
1665.15358,253.20862,0.00034
1669.97623,250.44036,0.00036
1674.97307,243.00743,0.00033
1675.10056,230.72047,0.00034
1665.66582,227.86186,0.00018
1668.79211,217.74812,0.00023
1671.76300,213.17433,0.00019
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1525.71316,369.22425,-0.00011
1516.22120,370.15585,0.00005
1508.33977,376.34567,-0.00003
1488.83915,383.30668,0.00010
0,0,0
0,0,0
0,0,0
1456.02470,327.04305,0.00009
0,0,0
0,0,0
0,0,0
1473.85414,331.23065,0.00001
1489.20307,341.50358,0.00009
1481.50623,332.56603,0.00018
1475.06252,347.39944,0.00018
1474.80320,345.20374,0.00022
1477.19158,344.14091,0.00023
1482.04514,344.26078,0.00023
1479.48807,340.68054,0.00022
1478.04588,350.10240,0.00022
1473.17791,345.54135,0.00023
1476.39095,348.78610,0.00025
1479.66625,338.24042,0.00027
1481.99615,337.42684,0.00024
1483.66390,338.49678,0.00023
1487.72198,336.70618,0.00024
1487.39296,335.29487,0.00022
1488.83102,342.66610,0.00024
1487.27520,336.76692,0.00023
1489.93355,341.87009,0.00023
1495.47089,331.68824,0.00026
1495.43438,339.21345,0.00024
1496.62800,329.40271,0.00024
1497.79987,335.22004,0.00023
1497.48894,339.44352,0.00022
1496.37829,328.67539,0.00024
1493.03478,335.96628,0.00024
1492.76608,334.07133,0.00023
1494.00948,329.58431,0.00024
1489.62067,348.47148,0.00023
1482.88971,342.07277,0.00024
1482.38960,344.19518,0.00025
1479.85874,347.13336,0.00025
1483.67420,340.89317,0.00026
1485.39528,333.88848,0.00026
1485.35671,337.78508,0.00026
1487.81685,334.75565,0.00024
1493.74832,331.10074,0.00025
1495.83000,334.26407,0.00021
1496.61037,338.57574,0.00022
1496.77746,344.37542,0.00022
1492.13413,347.52455,0.00025
1490.77995,340.95554,0.00028
1470.46188,320.14874,0.00024
1468.69663,320.25460,0.00020
1476.22227,329.92964,0.00020
1465.47798,316.97460,0.00022
1470.09155,319.58534,0.00021
1474.92668,336.46160,0.00021
1480.42946,334.47514,0.00023
1484.04831,337.80056,0.00025
1485.69889,339.37927,0.00025
1488.71407,340.09916,0.00025
1493.55675,341.76352,0.00024
1495.11314,340.10466,0.00024
1495.44628,341.20042,0.00023
1494.88598,343.72075,0.00023
1497.54799,340.50725,0.00023
1491.48445,347.28232,0.00023
1491.65943,347.77509,0.00023
1488.43163,348.43820,0.00022
1487.92603,350.41384,0.00024
1491.50700,345.56674,0.00025
1491.38409,345.21269,0.00023
1492.80464,344.61348,0.00023
1491.51890,341.61765,0.00025
1486.86493,349.71320,0.00022
1488.03165,348.74886,0.00023
1486.89148,349.47000,0.00022
1486.68320,349.37235,0.00022
1488.40530,345.17230,0.00023
1487.12734,349.33804,0.00022
1487.75230,349.70384,0.00023
1488.74062,348.77558,0.00023
1489.72572,349.27048,0.00023
1489.35677,347.53955,0.00023
1488.29819,347.38377,0.00022
1488.15296,348.53025,0.00022
1487.95910,345.59664,0.00023
1489.37302,346.61210,0.00023
1489.62204,345.39825,0.00023
1487.47341,345.79482,0.00023
1489.34978,345.26171,0.00025
1485.56843,345.76517,0.00024
1487.48955,345.35702,0.00024
1486.69144,345.98607,0.00025
1486.95145,344.60192,0.00025
1485.08160,347.21720,0.00023
1488.69438,344.05266,0.00023
1485.18791,348.26204,0.00022
1486.88061,344.87496,0.00024
1485.69660,347.16979,0.00022
1487.68044,348.56646,0.00024
1488.46287,347.88453,0.00024
1490.35091,348.68809,0.00025
1490.34897,348.58883,0.00025
1489.40495,349.19709,0.00024
1490.48275,350.38690,0.00024
1489.89326,348.42977,0.00025
1489.69906,348.28122,0.00024
1490.56847,348.10159,0.00024
1490.09914,346.67663,0.00025
1490.67249,345.80470,0.00025
1490.56114,346.28280,0.00024
1490.81921,346.28141,0.00025
1489.81934,346.68539,0.00025
1489.36810,346.43166,0.00024
1489.66312,346.07519,0.00025
1489.66896,345.96322,0.00025
1489.40918,346.57666,0.00025
1489.74403,345.57788,0.00025
1489.46468,345.97110,0.00025
1489.77997,346.98826,0.00025
1489.95827,346.30739,0.00026
1487.66647,346.66128,0.00023
1490.47359,348.19487,0.00025
1489.14001,346.09969,0.00023
1490.38147,346.98794,0.00025
1488.83755,346.21511,0.00023
1489.27734,347.85553,0.00024
1489.92737,346.24095,0.00024
1490.09068,345.67772,0.00024
1490.41145,346.25608,0.00024
1489.28387,345.75153,0.00023
1494.01932,347.04871,0.00026
1495.03681,345.12157,0.00024
1494.35246,347.02914,0.00023
1496.04790,343.95092,0.00025
1494.70642,347.76540,0.00024
1495.44262,345.79800,0.00026
1495.29682,345.94477,0.00025
1495.21534,345.85369,0.00025
1495.13054,343.52538,0.00025
1495.60169,345.00651,0.00023
1494.70768,346.95582,0.00024
1496.60339,347.06760,0.00024
1495.66452,345.35116,0.00023
1494.68513,345.47063,0.00024
1492.36233,348.10793,0.00024
1492.12955,347.32278,0.00025
1490.17593,346.41550,0.00024
1490.51720,348.13429,0.00025
1488.79326,347.65179,0.00025
1490.02190,346.99299,0.00025
1491.95251,345.76376,0.00025
1493.85853,346.57927,0.00025
1491.72867,345.44759,0.00025
1485.16582,348.97838,0.00022
1488.63579,348.97887,0.00025
1491.61560,344.85204,0.00024
1488.90198,351.36170,0.00020
1487.22336,352.07183,0.00022
1486.92398,356.12884,0.00020
1487.84180,354.79088,0.00021
1487.50214,356.67640,0.00020
1488.94810,359.76408,0.00019
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1463.66776,343.10660,0.00019
1475.85079,331.60469,0.00014
1491.27605,305.79384,0.00021
1496.61621,316.61726,0.00013
1526.19427,305.79021,0.00014
1548.10524,313.71407,0.00014
1564.49409,329.95336,0.00012
1575.46818,332.95391,0.00014
1587.66266,338.12345,0.00014
1587.52144,342.44662,0.00008
1615.17632,344.69211,0.00027
1631.35242,350.54506,0.00020
1639.66393,352.70108,0.00029
1638.73421,386.52507,-0.00004
1644.25060,388.14705,0.00024
1656.48170,393.23931,0.00017
1660.43873,397.98920,0.00022
1649.58641,400.01405,0.00021
1650.19226,402.53216,0.00022
1665.44472,396.53968,0.00020
1664.14307,397.21173,0.00017
1660.30003,399.54268,0.00017
1659.57996,399.65836,0.00025
1661.11633,403.17866,0.00028
1660.62000,404.72931,0.00023
1662.77996,404.56899,0.00016
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1660.16750,389.25658,0.00007
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
940.99520,-50.39744,0.00012
927.19545,-39.35102,0.00013
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1416.26278,99.25947,0.00009
1395.34527,86.19980,0.00014
1383.01037,84.82404,0.00012
1382.06554,85.95190,0.00012
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1423.05416,81.26681,0.00013
1426.10367,74.70015,0.00015
1419.54643,66.58268,0.00014
0,0,0
1443.73375,53.37380,0.00009
1441.22749,48.26197,0.00018
1446.64970,45.42734,0.00021
1452.04422,40.51349,0.00023
1452.03003,37.41711,0.00024
1454.15760,32.46401,0.00023
1454.05621,28.40632,0.00022
1450.63911,26.37920,0.00020
1445.49339,24.60694,0.00021
1442.57732,24.48703,0.00021
1438.72730,26.40178,0.00020
1437.72079,24.01708,0.00021
1426.84204,30.19984,0.00018
1430.69939,32.96393,0.00021
1437.31018,34.77569,0.00021
1437.60830,38.57378,0.00022
1433.81607,38.52365,0.00023
1428.60054,39.00641,0.00021
1424.79389,40.19514,0.00020
1421.25698,38.69919,0.00021
1422.06814,39.63491,0.00020
1416.56353,35.04549,0.00023
1414.63577,34.20628,0.00023
1405.07973,22.69904,0.00020
1400.56046,7.87119,0.00007
0,0,0
0,0,0
1467.60773,37.53932,-0.00028
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1339.70341,23.61735,-0.00017
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1438.71174,3.78772,0.00008
0,0,0
1440.70587,17.07633,0.00004
1425.67326,11.09095,0.00015
1423.64731,15.62149,0.00017
1421.60122,24.05763,0.00025
1416.93890,21.82374,0.00028
1416.93512,20.26549,0.00031
1417.50126,22.31413,0.00029
1421.03966,24.43879,0.00030
1420.44399,33.82930,0.00023
1424.62395,38.48603,0.00018
1430.55130,38.98184,0.00008
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1412.31548,125.13464,-0.00011
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1305.62164,456.58583,-0.00004
1296.83075,459.03761,-0.00001
1214.43443,531.06416,0.00004
1198.60588,540.93631,0.00008
1134.93931,578.11346,0.00005
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
663.73810,474.99442,-0.00015
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1329.62654,109.63191,-0.00011
1318.28442,112.32403,0.00002
1309.15638,124.49091,0.00006
1291.55800,140.84464,0.00001
1271.06804,159.19228,0.00002
1248.49365,175.64931,-0.00003
1213.45665,185.01606,-0.00022
1182.25719,198.64538,-0.00006
1137.69619,224.01992,-0.00023
0,0,0
1077.24335,220.22701,-0.00012
0,0,0
0,0,0
0,0,0
934.20811,303.28175,0.00000
893.57477,288.54181,0.00011
855.31282,284.22750,0.00004
0,0,0
0,0,0
788.52842,277.56788,0.00007
773.20862,276.06947,0.00021
751.86785,260.92217,0.00029
734.65221,265.92300,0.00031
719.02405,269.21204,0.00028
707.39393,273.17652,0.00024
700.00294,273.19538,0.00021
697.10798,275.31480,0.00022
692.57996,281.70874,0.00026
689.22398,285.21334,0.00028
688.31549,289.92493,0.00028
685.45424,296.25566,0.00026
683.57929,301.62006,0.00026
683.33164,308.34816,0.00027
683.27305,314.59441,0.00026
684.70219,318.64118,0.00027
688.14915,324.53505,0.00028
691.36024,330.78680,0.00024
690.54199,337.99467,0.00025
690.38527,345.64583,0.00025
690.78135,353.13337,0.00020
685.96447,361.00751,0.00025
678.52009,370.71191,0.00018
678.25928,372.83168,0.00023
675.10094,382.82984,0.00026
669.83671,393.04239,0.00027
664.38320,406.96296,0.00024
656.29217,417.98603,0.00027
655.85987,440.48392,0.00027
639.18240,464.09935,0.00017
626.85562,490.14320,0.00011
614.59053,520.17977,0.00010
623.04783,540.46052,0.00013
634.33702,577.07963,-0.00015
641.12560,589.30065,-0.00004
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
658.07545,491.13486,0.00004
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
584.28417,623.45820,-0.00018
576.30409,622.24406,0.00006
569.83189,627.50720,0.00020
0,0,0
583.70092,621.89059,0.00011
585.81276,628.98861,0.00005
588.88155,621.95239,0.00015
594.26691,617.17803,0.00016
596.55493,606.80760,0.00016
599.92847,595.31058,0.00013
601.46307,583.79547,0.00020
604.05321,563.89810,0.00023
597.53408,575.22762,0.00030
593.06082,552.08970,0.00026
586.83100,535.25976,0.00029
582.56693,536.72599,-0.00006
576.28647,542.97300,-0.00014
548.33170,557.49517,-0.00012
0,0,0
520.35828,486.51249,-0.00003
503.39109,496.15309,0.00009
0,0,0
0,0,0
0,0,0
379.66859,474.44104,-0.00006
0,0,0
0,0,0
0,0,0
0,0,0
287.81058,461.58150,-0.00007
0,0,0
0,0,0
0,0,0
0,0,0
983.25508,336.51590,0.00023
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
900.40152,254.98501,0.00017
0,0,0
1052.24876,305.03794,-0.00013
0,0,0
0,0,0
0,0,0
1130.50953,247.87635,-0.00006
1128.99296,246.72491,-0.00002
1174.85607,239.01860,-0.00018
1182.94910,223.12663,-0.00006
1172.38129,236.45165,-0.00018
1163.94230,240.61745,-0.00011
1161.66664,238.50318,-0.00008
1165.53028,244.21536,-0.00007
1170.81539,241.15061,-0.00010
1179.41654,247.47364,-0.00014
1183.77296,251.71608,-0.00016
1182.43492,256.21745,-0.00019
1179.45763,263.55604,-0.00022
1167.85046,268.03942,-0.00017
0,0,0
1171.83987,302.40119,-0.00019
0,0,0
0,0,0
1107.41993,354.33293,-0.00012
1102.72350,353.43335,-0.00000
1114.74174,368.55741,0.00017
1104.97822,381.34195,0.00020
1106.95221,393.71811,0.00022
1102.12086,399.24891,0.00028
1090.67059,406.50797,0.00026
1071.24275,417.01561,0.00026
1067.03705,426.77836,0.00023
1096.30623,466.59342,0.00034
1092.63313,461.35574,0.00029
1098.59608,461.94984,0.00026
1098.47385,457.51258,-0.00004
0,0,0
1138.15807,458.17675,0.00020
0,0,0
0,0,0
1218.66817,431.41135,-0.00001
0,0,0
0,0,0
0,0,0
0,0,0
1322.35336,407.19692,-0.00017
0,0,0
1336.56384,363.92007,0.00009
1335.48351,347.98289,0.00020
1355.00736,344.90338,0.00013
1348.18497,335.76122,0.00018
1343.30372,328.45218,0.00016
1345.41218,325.59601,0.00015
1342.52907,324.82927,0.00011
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1381.38268,330.07464,-0.00002
0,0,0
0,0,0
0,0,0
1395.90580,223.78574,0.00004
1384.22001,213.75710,0.00012
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
276.84711,261.23822,0.00001
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
936.64375,339.35529,-0.00010
0,0,0
0,0,0
0,0,0
1103.95134,310.73611,-0.00007
0,0,0
1001.14666,301.80532,-0.00009
1128.78147,319.38588,-0.00035
0,0,0
1105.16247,305.77215,0.00027
1091.60145,331.24639,0.00045
1064.10450,335.11202,0.00040
1025.13794,331.27291,0.00040
988.80695,327.29182,0.00044
925.20006,335.07539,0.00039
867.31092,337.49826,0.00035
795.01579,336.99190,0.00029
0,0,0
0,0,0
661.02024,351.31287,0.00021
619.75983,370.69385,0.00008
528.35724,297.55538,-0.00034
551.94517,254.58001,-0.00027
540.40449,232.20578,-0.00023
0,0,0
514.44094,207.27883,-0.00014
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1401.63712,192.97999,-0.00013
0,0,0
1381.06419,366.42453,-0.00022
1340.24300,465.77173,-0.00018
1316.52283,526.08069,-0.00016
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
577.52363,757.38652,-0.00002
0,0,0
0,0,0
606.89936,712.98768,0.00021
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
661.95139,861.72771,0.00029
0,0,0
761.67858,923.63344,0.00035
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1257.71049,707.91946,0.00007
1305.02884,653.13062,-0.00001
0,0,0
1371.63311,546.98473,0.00005
0,0,0
1419.76341,454.15707,-0.00003
1445.44807,412.27006,-0.00009
1431.86405,401.95557,-0.00003
1446.18313,368.85716,-0.00020
1457.19818,332.51772,-0.00006
1476.54030,314.79149,0.00012
0,0,0
0,0,0
0,0,0
1489.89201,206.69369,0.00010
1470.70576,192.12000,0.00013
1496.23810,176.00188,0.00015
1498.61916,165.55750,0.00019
1493.70426,149.54091,0.00018
1492.80418,139.18829,0.00016
1492.41325,134.65769,0.00017
1490.84393,128.43578,0.00017
1498.91247,122.80143,0.00014
1493.78643,117.53503,0.00015
1494.82635,110.72052,0.00016
1493.51738,108.69645,0.00014
1493.25302,108.22757,0.00014
1495.77942,105.76693,0.00015
1493.88943,106.74995,0.00014
1497.84863,108.09358,0.00015
1498.11504,110.56235,0.00014
1500.52334,115.18426,0.00014
1500.64579,117.35279,0.00014
1499.81461,122.07708,0.00012
1502.44972,131.05208,0.00012
1501.45363,141.67864,0.00011
1505.89897,152.45054,0.00013
1503.04825,161.50488,0.00014
1498.98319,168.21429,0.00012
1497.74540,177.11889,0.00012
1496.26007,186.02770,0.00013
1505.02327,204.95551,-0.00004
0,0,0
0,0,0
0,0,0
1501.82625,235.69399,-0.00006
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
938.83593,135.22954,0.00007
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
704.56238,496.92904,0.00002
0,0,0
0,0,0
794.82983,552.30915,0.00016
0,0,0
769.01453,498.98612,-0.00001
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1157.44961,191.50686,0.00005
1160.11356,164.52507,0.00008
1146.92883,144.73473,0.00012
1126.00674,129.92420,0.00006
1095.62634,123.49599,-0.00010
0,0,0
0,0,0
536.53107,480.10648,0.00006
