x,y,z
514.45518,952.45214,0.00053
515.37998,955.86674,0.00051
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
745.28189,661.40680,0.00007
769.51115,696.63371,0.00027
792.80645,736.58129,0.00033
0,0,0
811.75615,773.15984,-0.00019
774.05771,802.09712,-0.00004
773.11203,826.04954,-0.00000
773.27539,853.13771,0.00011
773.29897,858.74576,0.00018
774.01297,868.28513,0.00020
773.73487,867.76242,0.00029
775.88631,866.05911,0.00024
775.39833,869.38636,0.00029
773.10167,883.29087,0.00005
770.29547,880.32186,0.00013
772.05500,860.12122,0.00032
0,0,0
0,0,0
0,0,0
784.63509,875.17839,0.00016
784.94339,895.73926,0.00006
761.31386,871.43136,0.00008
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
769.21978,873.41573,0.00002
770.07317,901.57564,-0.00000
767.84248,895.62487,0.00017
768.59585,893.51079,0.00010
771.20029,888.02312,0.00014
775.22673,889.08154,0.00009
749.83171,861.56549,0.00012
768.83720,881.37287,-0.00000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
821.34127,867.27016,-0.00006
788.74134,856.91415,0.00020
769.52179,870.89089,0.00005
782.15355,872.65941,0.00003
765.89012,862.54550,0.00012
764.88173,863.56092,0.00012
781.34256,863.31038,0.00003
774.01978,862.60833,0.00011
770.77171,858.42988,0.00006
795.68213,864.51764,0.00008
790.67471,846.13817,0.00026
861.98393,858.51266,0.00016
843.18071,849.12296,0.00004
887.21283,866.99465,-0.00008
871.45288,847.09180,0.00013
874.44820,826.39413,0.00013
870.67451,822.17159,-0.00010
871.26211,813.51329,0.00010
0,0,0
0,0,0
0,0,0
888.32148,620.50901,-0.00008
899.87440,589.38427,0.00005
906.37264,555.89325,0.00017
928.80684,523.52933,0.00018
948.34848,483.80458,0.00021
965.80261,457.16187,0.00026
975.84206,439.00447,0.00030
987.30137,431.46893,0.00031
1005.06981,424.61723,0.00023
1024.52431,407.97751,0.00023
1043.12119,388.53097,0.00018
1061.82323,374.59090,0.00019
1086.97689,358.59304,0.00020
1149.56692,254.73991,0.00034
1172.97844,249.03768,0.00019
1197.92439,239.32080,0.00021
1229.24938,228.85299,0.00024
1260.76252,222.25141,0.00015
1293.65593,222.89004,0.00013
0,0,0
0,0,0
0,0,0
0,0,0
1371.48056,232.39645,-0.00015
1363.43422,230.45129,-0.00003
1394.32217,255.30409,0.00001
1416.82262,268.05180,-0.00006
0,0,0
1411.49277,276.26819,-0.00013
1429.19666,279.35211,0.00000
1438.87207,282.79890,-0.00001
0,0,0
0,0,0
0,0,0
0,0,0
1426.33690,172.53974,0.00013
1446.37665,186.92785,0.00007
1476.11618,203.08373,-0.00001
0,0,0
0,0,0
1498.77285,241.09050,0.00022
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1452.89257,381.08208,0.00008
1439.94553,380.72175,0.00014
1433.35522,395.34778,0.00018
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1133.88645,399.60979,0.00011
1125.17635,391.91033,0.00018
1123.30627,393.92681,0.00021
1128.50155,409.89740,0.00010
1120.39867,395.01156,0.00028
1129.07375,406.67685,0.00017
1120.63374,398.44358,0.00028
1116.18542,401.15094,0.00027
1114.75548,400.90214,0.00029
1130.86487,403.60452,0.00010
1119.03271,401.06169,0.00027
1115.90492,402.94235,0.00031
1115.44453,400.62981,0.00031
1113.41022,400.20563,0.00030
1114.67262,398.49511,0.00031
1112.86160,398.03593,0.00029
1112.79934,399.29874,0.00029
1114.82998,397.36259,0.00031
1113.46172,398.36588,0.00030
1113.59184,397.38380,0.00030
1113.51677,398.52308,0.00030
1113.51688,398.54426,0.00030
1114.07993,397.62350,0.00030
1114.82941,399.07218,0.00030
1114.04697,399.15065,0.00030
1113.77392,399.52430,0.00030
1114.00394,398.24215,0.00031
1114.16027,399.42903,0.00030
1113.44456,399.53077,0.00030
1115.13531,399.25284,0.00031
1114.88617,398.02345,0.00029
1114.71611,397.77046,0.00028
1114.74358,398.44123,0.00029
1114.98322,399.20144,0.00028
1114.33445,399.86725,0.00029
1115.55256,400.36772,0.00029
1115.33958,400.76773,0.00029
1115.32127,402.53999,0.00029
1115.97588,401.85313,0.00030
1114.93549,400.49988,0.00028
1115.57854,401.15989,0.00028
1115.81085,399.44805,0.00028
1115.19985,399.04450,0.00029
1116.50723,399.56830,0.00029
1115.02956,400.75254,0.00028
1115.82253,400.67494,0.00029
1116.35559,399.43135,0.00030
1118.05721,399.24170,0.00029
1116.46660,398.73412,0.00028
1117.50710,399.82644,0.00028
1117.18128,399.49733,0.00029
1115.77721,400.07617,0.00028
1116.72752,401.12133,0.00029
1116.07510,401.30206,0.00029
1116.71082,400.87153,0.00029
1116.31313,400.38548,0.00029
1116.87790,401.02509,0.00029
1117.03651,400.56554,0.00028
1117.34299,400.49759,0.00029
1118.53317,399.29443,0.00030
1118.19260,399.00732,0.00029
1119.67941,397.99892,0.00029
1120.46070,397.83255,0.00028
1118.81927,398.99496,0.00028
1119.45007,399.23066,0.00029
1117.86598,396.83679,0.00026
1119.10755,395.99293,0.00026
1118.62335,396.05711,0.00026
1119.60938,395.91932,0.00026
1119.81697,395.74722,0.00026
1119.28219,395.57618,0.00025
1119.69028,395.79662,0.00026
1119.87740,395.90834,0.00026
1119.38828,395.90139,0.00025
1119.92832,395.12418,0.00025
1120.02846,395.33745,0.00025
1120.07915,394.65802,0.00025
1119.32808,395.43040,0.00025
1119.89422,395.52230,0.00024
1120.12825,395.99084,0.00025
1119.48818,395.47971,0.00025
1120.30827,395.25277,0.00025
1119.56188,395.88539,0.00026
1120.35988,395.56964,0.00026
1119.43176,396.25921,0.00026
1120.24223,395.90721,0.00026
1119.35440,396.67863,0.00026
1120.10593,397.58124,0.00026
1119.66225,396.92151,0.00026
1120.16613,397.36182,0.00025
1119.81869,397.66737,0.00026
1119.99184,397.54644,0.00026
1119.31881,397.86103,0.00026
1119.06281,398.25503,0.00026
1119.20128,398.50557,0.00026
1118.95180,398.04865,0.00026
1118.81950,398.36156,0.00026
1119.06155,398.32629,0.00027
1118.79044,397.94098,0.00026
1118.98167,398.20900,0.00026
1119.14555,398.11782,0.00026
1118.81550,397.68317,0.00026
1119.02744,398.09854,0.00027
1119.11545,397.97774,0.00027
1118.13560,398.44136,0.00027
1118.48831,399.25899,0.00027
1118.70872,398.28815,0.00027
1118.46027,398.56531,0.00027
1118.07152,398.52546,0.00027
1118.33576,398.84774,0.00027
1118.08960,398.67426,0.00028
1117.52335,398.92699,0.00027
1117.87571,398.71105,0.00028
1117.57919,398.68269,0.00027
1117.85786,398.62083,0.00027
1118.02986,398.27202,0.00027
1117.43958,398.78984,0.00026
1118.30074,398.97208,0.00028
1118.02814,398.57654,0.00027
1117.73884,399.41622,0.00028
1118.10425,398.81169,0.00029
1117.24937,399.31467,0.00028
1117.97527,398.99200,0.00029
1117.89906,398.99184,0.00028
1117.99107,398.92306,0.00028
1117.66205,398.75746,0.00028
1117.64328,398.79840,0.00028
1118.16456,398.70561,0.00028
1118.03318,398.45581,0.00028
1117.87411,398.66669,0.00027
1117.08572,399.18258,0.00027
1118.90179,397.18067,0.00027
1118.16330,396.93277,0.00025
1120.25894,395.37733,0.00025
1120.44960,394.06154,0.00024
1121.83788,393.23779,0.00024
1122.34222,393.18832,0.00024
1123.04398,392.74943,0.00025
1124.48467,391.96070,0.00024
1125.83096,390.09758,0.00024
1126.08856,389.11197,0.00023
1133.22567,383.88787,0.00024
1151.53427,373.83751,0.00029
1168.02544,371.65967,0.00022
1168.17226,373.69534,0.00015
1167.17903,373.77046,0.00016
1167.62054,374.18612,0.00016
1167.38731,373.48036,0.00017
1166.52363,375.29916,0.00017
1167.26246,374.04994,0.00017
1167.75433,374.20833,0.00016
1167.58118,374.02168,0.00016
1173.30345,387.50844,0.00006
1167.95734,377.04071,0.00020
1166.99135,373.11122,0.00018
1167.02145,390.84293,0.00010
1163.88714,376.84962,0.00026
1162.98466,378.39463,0.00026
1164.20128,379.22372,0.00026
1166.67137,375.73236,0.00027
1166.51253,376.88969,0.00026
1168.63335,374.67339,0.00026
1169.95228,373.78559,0.00025
1170.98351,373.03535,0.00025
1170.98465,372.89376,0.00023
1171.60458,375.86519,0.00024
1171.01852,377.66867,0.00024
1169.36531,378.65512,0.00025
1168.45230,380.32093,0.00026
1166.81499,383.59320,0.00028
1167.24632,383.72452,0.00028
1167.28661,384.75633,0.00028
1167.13051,383.34247,0.00028
1167.40906,382.28347,0.00030
1166.46835,385.42468,0.00030
1165.50774,386.77165,0.00030
1163.40042,382.61821,-0.00007
1166.97487,388.04917,0.00027
1164.81319,388.32263,0.00028
1163.97697,387.99059,0.00028
1163.55732,386.93465,0.00028
1163.50353,387.35748,0.00029
1162.97333,387.78810,0.00027
1164.13925,387.29864,0.00028
1163.56556,388.86217,0.00027
1163.14327,387.90166,0.00028
1162.86964,388.37512,0.00028
1162.68368,388.86561,0.00029
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1165.15835,382.85607,0.00017
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1425.36324,77.48051,-0.00007
0,0,0
0,0,0
0,0,0
1410.09682,82.25521,0.00006
0,0,0
1382.90886,84.41634,0.00004
0,0,0
0,0,0
1429.78226,90.39545,0.00001
0,0,0
0,0,0
0,0,0
1167.01778,52.57719,-0.00015
1416.19343,71.90687,0.00003
0,0,0
323.20559,219.95468,-0.00005
316.76353,217.25441,-0.00010
313.22236,212.27985,-0.00011
309.26133,210.86880,-0.00014
309.05176,199.40578,-0.00010
307.12526,198.42654,-0.00014
306.09495,190.78400,-0.00010
303.96649,183.91128,0.00006
304.94823,184.07910,-0.00027
293.00105,180.92014,-0.00016
286.33521,177.59907,-0.00012
288.85074,172.79147,0.00009
287.71734,166.21703,0.00011
282.31027,166.22714,0.00013
277.98194,161.13062,0.00012
275.03872,158.45815,0.00014
272.84729,155.79327,0.00016
269.03941,154.62904,0.00015
269.08959,154.65274,0.00013
268.10838,151.90403,0.00012
270.54480,153.29072,0.00011
272.02529,152.79423,0.00011
273.64552,155.32205,0.00011
275.64320,159.65993,0.00014
277.46518,161.95490,0.00011
278.61671,166.37678,0.00013
0,0,0
273.87594,186.41688,-0.00020
271.85652,198.10353,-0.00016
266.66533,204.34691,-0.00016
272.83768,208.35288,-0.00013
279.63624,209.85607,-0.00014
284.09935,209.29092,-0.00013
285.20542,208.30629,-0.00013
284.68884,204.30816,-0.00010
285.11850,202.79975,-0.00011
282.67282,200.70526,-0.00010
278.38177,203.62844,-0.00016
277.64291,200.73449,-0.00013
280.09349,196.90711,-0.00014
289.55043,195.60132,-0.00014
297.03449,200.06892,-0.00014
303.38502,198.84696,-0.00012
301.24392,201.18010,-0.00013
301.94226,199.77145,-0.00010
312.24984,196.80646,-0.00013
311.22325,201.85072,-0.00011
310.37347,192.25550,-0.00010
306.80737,199.86483,-0.00011
303.95061,198.83214,-0.00010
304.75854,192.28568,-0.00010
301.81967,198.06079,-0.00012
297.80119,193.51869,-0.00010
294.37517,192.43660,-0.00011
297.28744,186.24300,0.00003
304.23491,183.38120,-0.00016
296.11991,187.44738,-0.00006
295.74514,183.75063,0.00010
290.27882,182.95188,0.00012
282.96298,183.95359,0.00012
276.18725,183.47077,0.00010
270.14091,182.35688,0.00010
263.53978,181.23495,0.00012
258.72831,180.46932,0.00011
254.84745,176.83932,0.00009
250.87698,175.52758,0.00010
250.71705,170.05771,0.00006
247.48109,166.21555,0.00008
245.50009,161.02126,0.00007
248.64172,152.02526,0.00007
250.85486,145.94412,0.00007
249.69847,141.72225,0.00009
254.71704,138.19153,0.00008
252.97992,138.15085,-0.00010
247.13264,135.50608,-0.00014
239.37497,147.79562,-0.00016
309.13402,157.84959,-0.00016
0,0,0
0,0,0
325.04914,204.20624,-0.00016
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
574.95918,488.24335,0.00002
0,0,0
0,0,0
629.90976,494.94803,-0.00013
644.35587,509.48371,-0.00014
0,0,0
0,0,0
0,0,0
0,0,0
683.71347,543.57663,-0.00014
692.64965,534.98328,-0.00004
703.89112,539.12726,-0.00009
701.43946,545.56820,0.00009
703.14949,555.00097,0.00011
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
613.96168,568.30417,-0.00006
0,0,0
552.39264,500.50503,-0.00003
522.03032,462.01840,0.00006
504.76330,396.90104,0.00002
445.93778,334.66553,0.00003
450.67509,263.36359,-0.00006
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
805.25030,277.31088,0.00015
0,0,0
768.89688,267.22266,0.00017
741.26484,255.28449,0.00027
725.41019,268.12040,0.00030
710.16729,271.69868,0.00022
694.71136,282.86620,0.00023
702.26246,285.27272,0.00014
692.55621,289.18519,0.00024
684.65269,287.42600,0.00028
0,0,0
0,0,0
686.80344,299.46556,0.00023
679.49942,310.36075,0.00032
678.87611,316.36460,0.00031
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
673.48251,385.23124,0.00022
668.73442,385.22541,0.00011
665.19344,405.44932,0.00020
656.42200,415.68911,0.00025
655.96447,438.80124,0.00024
645.17595,450.12481,0.00018
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
558.36353,423.24299,-0.00002
550.63328,418.58206,0.00010
539.74972,417.03492,0.00011
532.19278,418.24172,0.00011
527.30043,411.90665,0.00013
524.09918,407.86611,0.00008
523.68467,401.56818,0.00006
523.32693,395.76273,0.00008
529.01962,390.00080,0.00008
538.05405,376.76880,0.00011
542.04821,370.77853,0.00013
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1310.07191,279.31507,-0.00017
1297.78130,275.34409,-0.00002
1284.93130,265.32045,0.00005
1196.62239,256.72258,0.00004
0,0,0
1094.68311,253.75162,-0.00033
0,0,0
943.07281,155.68179,0.00002
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
526.62277,226.51888,-0.00010
481.31842,226.62004,-0.00022
441.75902,231.40902,0.00001
410.13791,231.54263,-0.00006
398.63099,244.82589,0.00008
391.38883,253.68265,0.00009
387.62973,267.20750,0.00001
391.18435,275.79228,0.00002
400.26323,291.64134,-0.00007
403.94011,299.97716,0.00002
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
534.72902,383.14835,0.00004
0,0,0
556.02842,393.54514,0.00000
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
567.93045,466.18948,0.00004
563.24427,472.32993,0.00008
556.94532,480.49053,0.00010
554.01609,484.66132,0.00010
547.19255,488.19842,0.00009
542.50036,491.03541,0.00009
535.97677,495.39813,0.00011
531.19074,498.05760,0.00003
525.14145,496.55842,0.00000
522.68526,492.37778,-0.00002
517.14048,493.08540,-0.00000
525.70112,490.21275,-0.00005
531.90708,445.67705,-0.00016
0,0,0
0,0,0
0,0,0
575.80261,430.25267,-0.00012
564.41288,410.53811,0.00015
564.17227,388.02474,0.00023
568.13610,371.28862,0.00023
558.76825,360.10307,0.00013
535.83612,359.83380,0.00016
517.78576,361.29182,0.00004
0,0,0
0,0,0
0,0,0
0,0,0
327.78451,347.93123,-0.00009
280.69891,351.64835,-0.00004
257.93701,359.10494,0.00002
247.22640,366.14281,0.00017
257.49444,370.84397,0.00014
278.32586,375.70642,0.00003
294.50993,376.38442,0.00008
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1006.74809,350.19085,-0.00010
0,0,0
0,0,0
0,0,0
0,0,0
1086.02314,310.15415,-0.00001
1104.59564,293.81081,-0.00008
0,0,0
996.38615,298.39436,-0.00008
0,0,0
893.13292,296.76459,0.00008
821.18717,289.43917,0.00008
790.34580,305.39228,0.00007
777.51532,319.28199,0.00009
660.11272,305.38067,0.00013
631.48212,313.61687,0.00015
591.39055,314.70152,0.00019
566.28107,317.73616,0.00022
544.55847,318.54981,0.00019
527.61337,319.84026,0.00016
507.87271,320.68191,0.00015
508.20826,321.28254,0.00021
500.30537,311.03130,0.00028
527.73148,294.79938,0.00043
515.46598,282.04400,0.00015
0,0,0
0,0,0
495.96296,181.33455,-0.00020
0,0,0
0,0,0
0,0,0
0,0,0
481.36116,73.32471,-0.00011
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
522.68806,744.02899,-0.00007
522.27608,788.01488,-0.00019
514.42778,779.76921,0.00004
501.63162,790.34080,0.00001
498.17900,774.29737,-0.00004
0,0,0
439.97435,703.45468,-0.00008
420.00624,695.16369,-0.00013
409.04039,701.71873,0.00000
435.12663,695.88492,-0.00012
392.12199,692.58503,0.00014
392.93166,687.46030,-0.00003
406.19127,706.85203,-0.00004
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
559.95821,819.74247,0.00003
584.53903,827.26974,0.00014
607.48873,822.53130,0.00016
613.50403,806.08985,0.00014
611.96949,784.23058,0.00012
0,0,0
0,0,0
595.26810,700.58203,0.00004
571.16163,683.08435,-0.00036
0,0,0
0,0,0
581.99644,576.60391,-0.00010
0,0,0
574.29211,507.31003,-0.00011
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
591.86451,140.96830,0.00007
601.86865,128.14875,0.00009
602.98542,124.98411,0.00015
605.49986,120.74022,0.00014
607.15845,118.34287,0.00014
608.62644,118.80249,0.00013
611.03285,119.98895,0.00013
614.70881,119.85134,0.00011
621.19154,121.49086,0.00013
623.82008,129.45834,0.00013
626.74358,137.38943,0.00012
624.61744,144.40036,0.00012
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
614.34729,273.87548,0.00006
625.40709,264.05683,0.00010
633.97202,254.55751,0.00011
649.97469,245.76950,0.00010
665.91825,247.73785,0.00001
686.51917,241.69316,0.00009
705.29812,239.48225,0.00008
724.36174,236.82702,0.00005
738.52180,239.54006,-0.00007
0,0,0
0,0,0
793.75980,264.23987,0.00011
816.23669,269.46078,0.00014
836.06243,275.27012,0.00004
851.89774,283.06798,0.00004
863.98853,293.09923,0.00006
871.38456,302.96124,0.00006
874.39774,316.49463,-0.00004
874.75039,327.96726,0.00003
875.41466,339.67185,0.00009
879.56760,348.49478,0.00014
885.17040,357.54769,0.00004
0,0,0
0,0,0
877.66634,390.34626,-0.00002
874.83358,400.44348,0.00009
865.21740,412.83738,0.00008
864.69114,419.76746,0.00008
860.95436,429.71911,0.00011
853.78223,442.24008,0.00013
843.98798,452.93929,0.00015
838.44864,466.93012,0.00006
831.56633,476.41266,0.00009
0,0,0
0,0,0
0,0,0
0,0,0
789.95853,538.60214,0.00021
0,0,0
887.92831,482.79791,0.00009
751.97708,500.55804,-0.00004
744.31412,503.70955,0.00003
724.31019,504.19737,-0.00003
706.06899,505.28550,-0.00003
683.36792,504.51830,-0.00009
666.15326,495.87816,-0.00003
636.54991,498.22523,0.00004
610.40257,501.52557,-0.00005
580.84545,502.48962,0.00009
558.70674,505.14987,0.00004
543.53559,499.33116,0.00015
525.41473,498.53959,0.00003
514.81241,495.84600,-0.00001
0,0,0
0,0,0
570.64373,464.31153,0.00010
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1199.00265,399.48944,-0.00007
1161.33671,381.61917,-0.00001
0,0,0
0,0,0
0,0,0
1034.03641,276.44924,-0.00002
1027.50641,257.51730,0.00016
942.69951,220.18090,0.00014
887.05502,195.78054,0.00017
811.58512,159.11753,0.00013
0,0,0
672.28563,77.01630,0.00023
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
